ticket_id,contract_id,duration,type
30204903,wJmK-10985195,63.00179226020681,claim
43098759,GVVg-88403599,60.24260385323374,request_info
73630781,JhYE-20611447,12.491758398091672,request_info
41884900,USlk-50159728,62.716099901324235,request_info
43884546,YGIe-35107903,59.79431900974778,request_info
29664428,wOlP-23427012,61.21701402893063,claim
25273714,RzNl-34894466,59.77098477996286,complaint
30771791,LHyl-06487798,10.536969832328081,complaint
94595740,XfKO-06196883,60.9346687685197,claim
03141600,BJLa-15439489,8.036989706389626,request_info
29768458,qXZC-07099963,61.15246827150115,request_info
00017351,uWZL-42069548,62.65883137662978,complaint
46761905,BjVf-62573995,9.507172953941632,complaint
43559355,kXKG-20959363,60.65211297373863,request_info
13931881,xkVl-13796168,57.83491772138279,request_info
74530882,XCMW-42095318,57.25591414419768,request_info
54218831,KjoP-82227450,58.42651639648428,complaint
42697449,nmwa-99503328,59.88775062527577,complaint
94560877,geIn-76625371,57.285978043762896,claim
28844601,wrrW-35134686,57.81178727597294,claim
77749943,TyzO-02695333,58.65828698368139,request_info
83118524,LQKF-87596891,60.350111628251504,request_info
36142352,Ngii-45234085,10.02490149521522,request_info
49750296,xQiY-41508302,61.87249065042626,claim
63380240,EXQZ-68803398,10.584998718894237,request_info
20103806,Lpzk-02645030,13.0396829864351,claim
07769676,TKlm-70373272,8.577370330039539,complaint
88473547,HPhv-53219433,61.262383536830875,claim
70908501,yVbZ-71710317,57.06211019564434,request_info
91287231,VZCT-77780058,8.23421479643236,request_info
58742060,WQwy-01660835,57.77742974008989,claim
42642806,Ckou-93294119,57.86830895646391,complaint
80392413,gQtv-63424912,14.00988505183344,complaint
29017202,WgUg-19176195,9.396162880445305,complaint
32285590,nfob-28164688,9.141148604250105,complaint
41382514,lLGp-62279808,58.57580595019452,complaint
24695505,Eqev-12088044,61.37020463351122,claim
80831930,FZvR-56262936,8.436374370096267,request_info
68257100,gNzB-32897161,58.915756120703165,claim
92301176,XIbj-06752428,58.13323563772941,complaint
83249558,VCkC-60668955,60.76627631738824,claim
76662455,oJQh-00714158,7.327541860520826,complaint
10781112,oUpf-75788190,10.786123873004549,request_info
88994266,ewkf-32333544,62.155521525678786,request_info
34686363,IdTX-41507950,11.086601888891657,request_info
64659769,ZEpt-22894449,9.471726835041219,request_info
49987356,EIEV-96829979,58.866298399793166,request_info
94979180,mIoN-52980447,59.311684062817136,claim
44542274,icwc-40547939,59.95837845617268,complaint
04169107,fcqc-85195653,62.77332298869217,complaint
09088477,Ggei-65573586,59.884285667774876,complaint
63110891,yQKx-06369730,11.505149877080685,request_info
25854493,eEIs-02692689,59.56531920588393,request_info
86071162,dIyU-09595818,59.27009537177694,claim
09205135,dzmJ-63206654,59.89595242701094,claim
44044025,deDh-57479147,55.97052034265397,claim
09967131,jIfN-65823234,60.96077532096168,claim
28336460,PwcE-08170758,59.21004870166087,claim
48918024,pzlJ-07333505,59.98020745790098,complaint
55707280,IUtP-55683264,58.09491966354455,request_info
55034442,Mikm-46788178,8.101424688445395,claim
87378578,EMBM-84711150,8.320119519691172,request_info
54805749,GRWY-66605449,58.19452569636575,complaint
74112459,qlsq-99346317,56.64033145244463,complaint
55239911,cETQ-59777804,60.13502435478038,request_info
69686020,OVqb-41229567,57.727780139846665,complaint
78174127,VMky-43558606,58.956301666289676,claim
51730135,dBdt-54349896,8.747812043689162,claim
66765612,oHKi-81208282,55.593452299008725,complaint
68330373,uBny-94458400,58.23047104870229,complaint
87264641,HwPi-31067108,57.05933000368552,request_info
85730160,wchX-34605235,11.82769825049608,complaint
82284376,gknO-08050902,61.687893795233826,request_info
95742282,xjTS-85397223,64.06331991621234,request_info
68920384,JqaC-25628482,8.594699586150137,request_info
84409238,CYQG-68898551,58.63065250222821,request_info
13181244,Rbiv-49194505,60.37304609489488,request_info
40028825,awSN-13181010,9.875491508121273,claim
56362049,JiFc-07976218,60.93610278068662,request_info
19082053,Mzbc-18105210,58.13972567553984,complaint
06652271,LoOP-43281944,58.11714462277343,complaint
96255124,WQUD-79371481,60.47683752327643,complaint
47439009,tJNl-80559738,12.51312979376638,request_info
79282281,QQbu-52048999,10.001062772652144,complaint
80225892,yBhC-39017156,59.85757043889845,claim
83193951,lYzD-65916816,60.97341557402664,complaint
60898110,VEeI-09055083,59.1892119295066,claim
18025398,QPzm-31222403,60.08017908301957,request_info
27441449,WgPj-33710323,11.157163588234928,claim
97777057,KzuL-73894959,64.32061045094342,complaint
17280120,KaYO-85575552,61.63232251575361,claim
14631387,OQhi-16970489,59.70902083287668,complaint
42016166,HTEN-31325301,9.02798779752424,claim
47376818,GRQs-83142043,56.4242408936904,complaint
17125961,iAXn-00031781,60.907540364954144,complaint
66570638,gxKY-14383331,61.99074415500614,claim
73868533,cSFZ-57727988,61.71185470443151,complaint
38083542,kxzk-74549096,9.603678642967202,request_info
86609667,LPwC-87835709,61.24459546272095,request_info
42568986,wEOg-17174816,9.231723233163233,claim
39222918,CsDa-82010851,60.7706062327508,request_info
51970947,qDTI-26717188,7.9750380544746635,request_info
58214567,ovgm-86270867,60.37937452215186,request_info
09243293,Tqae-48383818,63.0841272854723,request_info
34537400,eAJd-43634469,9.106021992194039,request_info
06701164,mhDU-84113820,58.30089948549646,complaint
41412716,GGEl-40872586,59.650584474386726,request_info
34735978,jcqR-36344071,59.431754290124594,request_info
05480682,pYRP-82820691,61.427633506539145,claim
46023520,qjmT-00555753,62.816946646383094,claim
33026356,ypMq-87081259,7.7045311488556525,complaint
54610401,WxHA-66001504,61.60051536709337,claim
71371334,wwEX-40839035,10.05467275340185,complaint
23678146,TSgP-19546322,11.084959326486388,request_info
85201030,sfsV-85029470,58.482840738914284,complaint
31941705,eEKx-08369407,60.119990821758954,claim
67865037,NXuq-93227933,63.72912369874192,request_info
02155054,jYgI-74143343,62.21465298723629,claim
87323818,Ttnu-80732642,61.719533562725715,claim
89755865,yYEt-50245969,11.17809614940299,complaint
42644647,ymhl-45802804,61.6968537077019,complaint
61845147,ixoq-22438969,63.67017655755614,claim
45001839,eZYC-18742655,58.36619951753665,request_info
74824632,NaBF-24386099,60.71821128270531,claim
88324086,FYzj-72597082,56.599258286604964,request_info
62135091,yIdP-10060812,59.648534540584116,complaint
23288206,qzpp-24164108,60.52230524446572,request_info
90227582,tHYM-45843183,9.216536449071697,claim
55748465,JvCb-98518289,59.13830560517041,claim
85986740,tOts-52901331,7.5452687363499695,request_info
14575481,pApX-82115167,60.54080686111411,claim
53207814,Yaka-58912761,61.53381791647587,claim
46908683,ldFI-79759542,58.55852480347085,complaint
89467098,MOBe-70436908,11.12058690747755,complaint
31696246,pWRG-58702962,60.32408718125613,claim
41824678,Beyt-27318364,60.002845471996324,request_info
31580991,pTkb-55896411,59.59874781068686,request_info
21543023,hFie-09656763,9.318915384017062,claim
38083422,gOJw-93930875,61.95153913569962,claim
67207002,OLDg-39522268,60.369065924290716,request_info
98187638,AJYY-33769154,59.376499059005106,request_info
70119921,HwBZ-97529278,11.753679277707734,claim
40768383,OpqI-73749863,10.264592776907683,complaint
03367982,RWEJ-43154380,12.219326100430672,request_info
02847117,znkf-53789247,9.069370623661285,complaint
29793418,hXsi-21127646,10.51497725971836,claim
91251697,eBWN-59445026,9.80118477805596,request_info
20903278,QfGZ-09942373,11.343513734799922,request_info
50980158,ECJo-35833356,61.07091770266599,complaint
12826945,iwek-66526009,60.39564091179526,request_info
33741966,oSiH-49335578,9.733213665124334,claim
34832633,wdEA-10456520,9.923817417086154,claim
64710725,Kciy-72993293,11.742904550596153,claim
26679996,pJuW-81614958,60.79148591689644,request_info
23304869,rlbV-86085894,10.568083165975365,claim
98313118,xwwY-96915272,59.63363430316637,request_info
05992568,cZVw-17404252,58.03507297413868,claim
55996973,RbgR-53877750,61.910175954966384,request_info
24848826,RhMq-43442036,59.88382282641801,complaint
52511145,alew-16763776,57.21824485122165,request_info
60633120,zsdY-17390409,12.374164267219875,claim
05349311,hsSb-34391069,57.75039217141813,request_info
03358739,KCRQ-65817189,60.64545817218323,request_info
26961088,PjWf-68279142,60.22421945693988,claim
80049492,DPLX-41703684,10.60143762694714,claim
86505741,SZee-59180030,58.6346320033029,request_info
23126005,DReg-48033019,14.18325599541248,claim
36530888,tUXQ-23627916,58.75985780908956,request_info
78512415,nHns-85692182,59.847079198656026,claim
51569891,dXTP-81430366,8.386420283302767,request_info
92208631,oSem-20278983,60.35927867180846,claim
24057504,BagA-53372504,58.90593482451715,request_info
11153648,ZEzL-33401085,14.978613740743612,complaint
61512826,hhqp-63521539,11.01462104793838,claim
62208298,vVSN-70932820,60.6536383857517,complaint
30784947,erEW-57051011,9.31728196842411,complaint
64349470,fpqj-43548183,59.80933040338783,complaint
88937357,sCmg-90956046,59.45866149576651,complaint
82942431,nFqb-76337652,59.05275658364727,complaint
74300962,NBBx-87088944,7.917680041801133,complaint
70624969,uiFg-35201346,59.34225726787588,claim
21252722,Ugbp-64048554,59.89166673079906,complaint
17492305,hHmA-26655913,10.092988842567301,claim
24871975,medO-14644741,57.664156361322476,complaint
31379445,dGwc-50503070,59.6966350066599,complaint
68014271,nQjS-81710982,63.088043642994045,request_info
17921907,jFqE-14321094,6.494125829166128,claim
41653744,lamy-76752833,59.52911403623817,claim
52910870,ZoSa-43830864,59.24987427741741,request_info
01486466,CckD-36328264,61.61538902757625,claim
47858383,PDrq-44009792,57.35897151674586,complaint
13204665,UsTr-59506611,58.92043888799807,complaint
36491120,yovk-55077387,58.1867999725932,complaint
98215765,SMql-67113586,62.19475423975041,claim
61733269,fYtT-48702323,59.317305679528936,claim
73943596,FJgV-33487859,59.96785975723928,claim
44322207,RuUE-17961625,55.913582492463384,claim
82563847,lMxq-50086886,59.59307007086425,complaint
44140331,vyWn-01239560,9.616708662174677,complaint
14257039,QtZs-69192370,57.195183891143564,request_info
65520082,QeeO-99509757,59.228453368146795,claim
42750660,IccF-82790757,59.749442584597254,complaint
15191784,ogFJ-48656086,10.361228079743954,request_info
98619246,mdQZ-01020785,5.586391420385804,complaint
55886428,RByP-34245671,61.70102751025251,complaint
67715934,KZfg-02652597,61.16051735831549,claim
96799188,DZAh-94085287,59.30009451668297,request_info
52046976,LEVN-67026314,11.255006117456828,request_info
55035807,XaGZ-82383670,58.55159815858506,claim
47160691,uSOs-79126201,61.390924269694516,complaint
99775282,zhTw-29978303,59.90169443258163,request_info
02500849,ipJF-78796989,9.780584654183917,complaint
95686868,qVGk-73880269,10.207829390221727,claim
08057021,OVFh-23932512,65.06275306518252,claim
36516974,WplB-80675918,6.787740748569576,claim
67609092,thbu-95994924,59.35247645920532,claim
88520235,WsxX-73612072,61.88441647700832,request_info
91916738,pdeX-16083836,58.833814347241,claim
86252480,AdXu-76306033,61.350962567856364,request_info
00223246,QhEy-83746960,60.3260973596404,request_info
71166001,lwqd-81207347,8.505919402622368,claim
48075561,FkUt-27256427,63.16748688438667,request_info
49116210,FMsh-46597901,57.86876749555682,claim
17041749,aQMb-52857849,59.561164921332775,complaint
89615686,mWfw-08748946,9.983216501274773,request_info
57873770,ONew-30227049,59.94216702594978,request_info
63637887,jKvF-89424931,61.03613145895139,claim
94742416,PQda-02582085,58.392620170049476,claim
00078776,IKpg-44152620,62.27361935423875,request_info
15077781,MDAa-71717257,57.72419634215477,complaint
58698428,OhUk-54625495,57.42577555929441,complaint
39916635,KeyF-07853172,55.57265756309652,complaint
30424887,IysA-32200871,57.438663870081065,request_info
49947190,JmgH-29235071,61.263845757518816,complaint
01169368,nfmP-67221206,10.900331452323606,request_info
01474136,FIns-14162440,61.274188365756075,complaint
31466347,YGaG-49166139,59.71543149868744,claim
54642831,ZpoO-28771260,57.86458253471052,complaint
93134028,jtBI-14304772,67.44854301725665,complaint
67417612,Mkyj-78702144,59.945304425170946,claims
07976818,UMOi-38020397,11.105787465418995,claim
03905765,pJFr-51821854,58.41057203097909,complaint
07689156,VocW-93526281,8.794726748008456,request_info
39722828,GJwg-43050693,8.05323027174201,request_info
56606794,oGkO-38981340,59.57291272322022,complaint
74414103,iTuz-78252597,62.72539576504343,complaint
68658655,gQjm-09801380,59.71801298955587,complaint
73099896,kvsa-75000959,57.92577488053368,complaint
99938418,BOyH-47801651,60.16228614693319,complaint
55629861,CDns-64730759,60.551542536004426,complaint
39244880,GjVV-40121581,11.626061311100829,claim
60082285,Oila-72371255,59.94031926544431,complaint
92659232,ujVy-06368055,57.17745124151613,request_info
87832609,PTOd-92481487,10.234540276226337,claim
62858018,tMnB-63635207,63.47496462453863,complaint
79308895,uzeg-18940625,63.25097531351586,request_info
73696399,eZgB-07740863,63.32845186305736,claim
52322164,AQdT-06666814,58.994503186819784,claim
93731618,AkdX-62129681,61.608563654724925,request_info
12610642,Srcf-53260429,10.346646265047095,complaint
57462322,DCKk-34577807,59.55256438763949,claim
91529681,EHPf-47161470,58.95880559078283,claim
18045123,yrsH-21694599,56.923059115033354,complaint
73712853,OebG-74151212,12.230075232376821,request_info
72153981,noar-13021053,61.02071479753778,request_info
25669472,bKaR-05585993,58.08875500986948,claim
16464242,Prwb-06035958,12.637743443670558,complaint
71887546,gXCw-19798371,58.183520729611715,claim
35495997,OgCZ-44787299,6.302527453412777,claim
15027009,AIsd-88684504,9.285502530209097,request_info
65348992,YKuZ-22795757,56.738622525792074,complaint
91268797,qjes-01492645,10.96108290480136,complaint
59927414,HoQn-54252313,64.49923512236137,complaint
61262476,rhhx-79472195,56.08436251582623,complaint
27002989,Kkfl-80971683,65.21114219248275,request_info
26234948,VpuS-35381374,57.278669792550886,complaint
02169322,zIsS-30923575,9.63931674244676,claim
10727210,hauf-41630409,57.96832469961089,claim
27573012,cseZ-34709344,60.90139270301806,request_info
79638103,azzz-78632719,62.604038586305926,complaint
38361113,ZTmH-92154840,7.903606404018168,claim
51648718,wFEZ-74415508,57.25816794040879,complaint
17040195,Thtd-15591743,59.36572766840575,request_info
50434462,Yvue-60960608,6.736435445138783,request_info
68907762,wZgx-58563620,61.867371380415136,request_info
97827824,qXvz-61382585,62.31730724099498,request_info
45599514,cjXL-69234362,58.32975670898641,request_info
21029567,QXst-07561105,8.441164521882797,claim
42231300,cYsx-91133669,9.075990248320956,complaint
23541705,KtdN-40421221,60.252188836942,claim
95825882,seJU-86862153,12.694238057812175,claim
48553079,GaPd-73025000,9.368035361252423,request_info
09730844,gqQy-17258529,58.532659665771256,complaint
65680306,HRbO-68301670,60.959721080381755,request_info
17588032,RGgm-92756423,59.91184429456859,request_info
24319332,ASFm-24660640,59.14501336432399,complaint
86827838,XsPq-88033314,60.673771867674816,claim
17084497,TjDp-65770053,60.17497070608373,complaint
21000379,JQcy-13420574,58.749041550645835,claim
70348132,ubeN-53166014,61.403955744103385,claim
12772149,vinR-26511773,8.677198223891173,request_info
91716281,gzZq-35125771,62.87943815595218,claim
02981810,CxOi-73073626,62.258445461144184,request_info
60936387,tbLp-35790200,58.85063576723682,complaint
94986410,YOQO-33120863,61.255478267409664,claim
54908784,vAVL-78341455,61.09273215352297,claim
40338272,UxXl-50387552,11.820992033325112,request_info
82707178,jvLd-19823266,12.194924012299325,claim
92608371,lWXT-12449061,59.330169515184785,claim
16267349,FYzy-35295335,56.07255117533874,request_info
82004281,EjrN-54977453,4.925447436993785,claim
55921686,BSms-00106615,58.463974618031536,claim
59579574,TSQE-54558965,10.450178102324307,request_info
18212459,oews-41906118,11.680162227582672,complaint
19945934,UJvb-26354377,8.778240963453245,request_info
85049405,Zzks-40828311,62.7050864163862,request_info
62950898,tqdQ-93235584,57.128307333246916,claim
99992771,pvJZ-94445234,10.98729838597509,request_info
69531518,OMjM-41712394,11.693922713936391,request_info
45102898,tnVr-45949696,57.69707274033707,request_info
52006131,sFBo-30400943,8.0277219530759,complaint
56579980,MJbw-49536156,63.63529437889303,complaint
63496286,QAjr-54371034,7.954781036894049,complaint
98576000,JgQm-20131722,60.27126151488566,claim
47473331,DBBi-20293028,59.256968283660335,complaint
29367984,iGXf-48314558,57.21796048064235,request_info
11056483,hOYP-61047922,59.834737648379836,request_info
60837738,RRda-40355301,7.842859860583929,complaint
69443523,YFkg-77435497,57.82305384600322,request_info
60416273,JXDx-18715349,10.011103212332332,claim
29558423,virL-56346391,59.30192987145913,claim
22069323,pabc-06030039,57.82272068131915,claim
11157348,Zzxb-93460651,62.708731804982634,claim
81860719,JHBl-37827184,9.496282408394253,complaint
98212112,uauF-87519211,12.331332106331732,request_info
05604266,dWKB-18912293,59.972677058503095,request_info
31270480,InLY-49426138,62.41347272221675,request_info
22402799,QYHJ-84482284,59.22471255986828,complaint
01697733,OSLn-25398446,58.72367154539106,request_info
71161946,trZH-25492939,10.050256911529992,complaint
80176887,qrHW-07364383,11.583442108376786,request_info
41849119,EWab-66083322,62.420328709036916,claim
72396406,RfMe-20599675,56.878118652528734,request_info
55674237,uHwH-19392667,61.02557761895709,request_info
58437611,bjNT-42809925,6.825996849574065,request_info
47560850,ADcg-96023871,60.29082524756085,complaint
04558281,QjGz-32085899,58.886304385913164,complaint
86277236,zcLB-08756435,60.170618004284385,request_info
43195146,MBKL-40059764,8.444270229789927,request_info
51362764,GIkP-31726157,58.99196932910265,request_info
01375961,tTzq-27507270,12.126194700020793,request_info
73284545,Twia-67028113,59.913806403851794,complaint
63304932,ZUjx-14726544,8.394030476035445,complaint
66663063,xsRQ-79256748,60.62924493281223,request_info
57154173,bGeg-51251416,59.35756693296327,request_info
55354409,qvzt-74300680,59.63461043735572,request_info
84328254,vhzy-18176627,61.37979526940644,complaint
07877487,cJQJ-98919391,61.63370754437962,claim
01018257,VFpp-38745177,63.54011878726066,claim
91856171,qNYk-26511468,61.58561575448041,claim
45177482,ToOz-44476031,62.22594826869732,claim
44499028,YtPl-09987737,60.258576832051915,claim
99990344,KetW-20827720,59.359297135118,claim
79612557,srjP-53860897,58.91848410074006,request_info
30917786,xIGv-58700492,63.087155056494396,request_info
23485544,aICX-69569297,58.33586949675602,request_info
63353288,YWla-52589498,60.31416135271054,request_info
82519161,aQnE-33153932,61.56296483831409,claim
10320848,WuId-98082574,61.46635675019228,request_info
57844139,FKoQ-66202667,9.666640978912842,request_info
57191604,rTSb-62614506,11.853289282683836,request_info
73957984,OEdD-04450098,62.17073532053203,complaint
40016797,wUKw-31241706,7.081712879132407,complaint
61031444,Rhmc-45926521,61.55370265403085,request_info
06702293,hQcy-47534957,62.2940805571455,complaint
61222385,uVsi-42293996,59.849787147761454,request_info
67933455,yqqT-24455797,60.696072389793045,request_info
47658216,rMrf-48120212,8.302255564638001,request_info
95131372,ypKi-61444641,60.32876117733977,claim
87594453,CWbs-21256318,60.98881467162345,claim
02261178,sADx-18968862,60.70957047860769,request_info
93044305,WyoH-89206224,4.896563369000059,request_info
16657725,gwKO-94752909,57.94748039532715,claim
91557985,GcUL-17879200,8.747047975235901,complaint
39692904,YUwi-35540084,60.93621364900748,request_info
08660230,KPbS-41933472,13.116697596451049,request_info
60153999,ddaZ-51489479,61.60278742756127,complaint
88916434,MtJG-35515096,8.986666913657556,complaint
22094393,QJMi-01592392,10.136901331318677,complaint
98227904,QkyB-99304302,61.177056277577044,complaint
23841627,jfZI-14277570,57.80765150834806,claim
41599090,FdfM-33350380,56.068312059558096,request_info
83592346,IlxZ-75725777,63.448166653095,request_info
56128585,dxUE-43245010,60.54237586737961,claim
66317924,OYak-87365123,7.704789038486756,request_info
36991653,Rzbs-35657468,12.192842061260885,request_info
95469322,ecVo-83497101,57.97516544565206,claim
77046623,RlDa-71045430,59.79753525080604,complaint
18745569,XBiT-80123422,55.821958584453064,complaint
18826934,XTDr-64679500,61.649067189189594,request_info
50396573,uVrc-56123460,60.233853408871575,complaint
53886585,fJDi-06329462,57.22220628118397,request_info
23911950,PyyI-92189458,59.78743931581398,request_info
33728983,Yvft-16339664,57.65602806966225,claim
78742148,GdiY-02096618,62.53556810951963,complaint
37600876,hCsv-36530802,9.921457031601053,claim
27599182,RdzR-75443910,11.108082881306128,request_info
98960776,VbsB-99075117,58.6495101928285,claim
64411351,VAJh-67980533,64.03526956299808,complaint
17627678,RrXZ-51415162,59.68919384188728,claim
07964962,iATG-03110398,63.30218401125574,complaint
92797422,cpnB-71354666,59.54159068102783,claim
11716537,XGPO-83280306,64.2808753656437,claim
32598302,yDoT-44209612,59.104166812199004,claim
58448127,PSHP-37124342,59.232047612250696,claim
63472984,wquj-38024228,61.744628327061584,request_info
35270264,rDwK-56823096,8.643298871634409,claim
82756442,fahj-73523163,62.390119269486654,request_info
36262895,nOCn-00011660,61.89355300343214,request_info
07459027,iczE-79958197,13.734824729099468,request_info
47917287,qwuO-31572154,60.95598787703624,request_info
01338176,OGpP-82557387,60.94284273866666,complaint
38614289,aJjY-55416110,8.868081598017296,request_info
97829491,oiyr-42747526,10.140154384326287,request_info
73020359,uiLj-39493069,60.201286630663226,claim
06650771,FnAt-80593650,58.01100604723238,complaint
62683764,nxJo-39812961,58.716215715592035,complaint
42542356,vAOn-29769399,60.130799721915935,claim
58876351,Caux-79146832,60.80990429061393,complaint
01401192,aTKw-66986625,59.72449091106907,request_info
80257916,XAAx-98150199,58.380235434900136,complaint
13242627,XtqV-19583264,57.9709394130746,complaint
22187996,ZVWU-46649467,58.92593054608014,request_info
42813320,HZyW-64389972,8.501771353333197,request_info
71087462,cRrf-53917684,62.50531132056677,claim
68904836,GQLL-22662531,9.235527730393633,complaint
38758377,THZq-38951959,60.67567138741531,claim
77570597,LNQH-61112904,60.42060516260734,complaint
24096363,XuMC-51282335,65.69509310435403,complaint
25165044,NwPM-77544699,58.455922853167834,claim
65050373,OQed-92179456,60.91873273331965,claim
90720838,twtR-00084378,60.086348080336066,complaint
66292172,Olik-23661500,62.17709854956826,request_info
81748510,pPYx-38587083,54.98456652893907,complaint
47042881,aLWM-37895836,55.586136442731906,complaint
44636988,PxKY-40512080,60.535884709211416,complaint
89866178,FQDV-59392780,59.53751601870918,claim
78366697,azBR-46181912,59.72399930662364,complaint
78453584,AwcW-73863680,10.642688682961913,claim
56232762,zRhi-04020638,60.67589433532466,complaint
04136377,moUs-34405749,12.154337922942359,complaint
96102068,RDGp-68413617,13.241590051947643,request_info
88655185,ElFC-91027905,61.84283804704982,claim
28483129,QylM-08766277,60.714879244847545,complaint
12524461,gEoY-14533823,61.6464671982266,claim
24811700,TpHm-71950638,61.82083827363044,claim
29801539,GegL-26928740,12.582050383065095,complaint
30692060,OIaW-11139417,11.017579266535224,claim
60132318,MUZa-93188214,9.51023006492944,complaint
49654800,vxmA-61492347,61.565111529618726,claim
77614390,xBOO-52907359,61.372442508790414,request_info
80114946,emeQ-14666635,12.095915110457526,claim
29857103,aBiQ-81911886,59.65456519804933,claim
74714640,HNMl-71007900,61.009729700504494,complaint
77844485,kvrJ-18319072,56.402530143268194,complaint
48266666,jSwJ-17428933,61.48892477921601,complaint
79621150,bKMW-58024877,10.49151770982939,request_info
49784883,rflE-63790351,7.587079954186542,complaint
65495523,Dnxc-30658910,8.801344832526553,request_info
52845545,EXhp-77576368,8.230323041168207,request_info
27515537,lJUn-32599068,59.333113377037336,claim
56176778,aYdv-72446536,58.13982771591606,complaint
32823620,YnXJ-68481205,58.720922897539644,claim
66138613,PyWz-56143267,60.747372395615706,request_info
95273418,oGwv-75828092,61.95065176200275,claim
48503562,xoWH-82647405,62.06264228159762,complaint
72007172,VibZ-07577256,61.69500128684479,complaint
52738456,fKlQ-04746797,59.99142727943257,request_info
02883496,mXvl-03874982,59.83680480379314,request_info
88123496,TLFt-08138655,9.594899569348584,claim
55682219,dFve-58175750,57.572944159786566,complaint
03734099,WbHK-82159569,61.87128313696478,complaint
79589149,AUEQ-94560849,10.963972835937172,complaint
67750679,IMJa-92657552,60.96956612870441,claim
38070650,ZFrg-65599218,62.23109565264308,request_info
36442165,aWqC-10935006,59.75738492150283,request_info
54818865,ZADD-58859277,55.292294598827155,claim
97503350,XUWO-10898240,57.20473011975592,complaint
50092692,dXOD-49891984,9.843096065679548,request_info
43769793,ENxE-38864157,12.314742008609882,complaint
92767681,aJkD-05151492,63.318250621968055,claim
43043277,CJci-80183018,61.44866129060317,complaint
35701760,AOqS-81023646,63.153928126278146,complaint
98391457,Vsms-50639275,61.691269172782064,complaint
56308771,xHgV-05644038,59.147048997247445,complaint
50931007,OjUN-23017107,59.98787646307589,complaint
23013091,fFhc-61855657,62.98248498323557,claim
09405536,Dezm-09263198,61.64729059253497,request_info
39506610,QVeB-54214280,59.16622161474945,complaint
76955895,vfdP-45884730,58.197310421301616,request_info
61896345,JOea-75169348,9.824531900028946,complaint
40920006,WcMd-34969073,55.19674675446053,request_info
14202504,UbTZ-54441691,9.246452182830781,complaint
55765578,GnGJ-11311789,62.722605753790475,claim
13404622,FsqG-76385708,58.89508037471293,claim
20039704,WDEe-33419078,63.73735154860924,request_info
52735377,XoNs-29093043,58.93041277350913,complaint
